OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL5429	1	1	0	1	1	no	no	no	yes	yes	38	1.46	26
ORTHOMCL5430	0	1	1	1	1	no	no	no	yes	yes	40	1.29	31
ORTHOMCL5431	1	1	0	0	1	yes	no	no	no	yes	41	3.15	13
ORTHOMCL5433	0	0	0	1	1	no	no	no	yes	yes	43	3.07	14
ORTHOMCL5437	1	0	1	1	1	no	no	yes	no	yes	42	1.27	33
ORTHOMCL5438	1	1	0	1	1	no	no	no	yes	yes	36	1.06	34
ORTHOMCL5439	0	1	0	1	1	no	no	no	no	yes	37	1.42	26
ORTHOMCL5443	1	1	1	0	1	yes	no	no	no	yes	31	1.19	26
ORTHOMCL5445	1	1	1	1	1	no	no	yes	no	yes	35	1.35	26
ORTHOMCL5446	0	1	0	0	1	no	no	no	no	yes	27	2.25	12
ORTHOMCL5447	1	1	1	1	1	no	no	yes	no	yes	39	1.08	36
ORTHOMCL5449	1	1	1	1	1	no	no	yes	no	yes	37	1.23	30
ORTHOMCL5451	1	0	1	1	1	no	no	no	yes	yes	21	1.31	16
ORTHOMCL5453	1	1	1	0	1	no	no	no	no	yes	33	2.20	15
ORTHOMCL5458	1	1	1	1	1	no	no	no	no	yes	49	3.27	15
ORTHOMCL5469	0	1	0	1	1	no	no	no	no	yes	44	3.14	14
ORTHOMCL5474	1	1	0	1	1	yes	no	no	no	yes	28	1.27	22
ORTHOMCL5475	1	0	1	1	1	no	no	no	yes	yes	42	2.62	16
ORTHOMCL5476	1	0	1	1	1	no	no	yes	yes	yes	38	1.09	35
ORTHOMCL5477	1	1	1	0	1	no	no	no	no	yes	32	1.07	30
ORTHOMCL5480	0	0	1	0	1	no	no	no	no	yes	15	1.15	13
ORTHOMCL5481	1	1	1	1	1	no	no	no	yes	yes	48	1.14	42
ORTHOMCL5482	0	0	1	1	1	no	no	yes	no	yes	30	1.67	18
ORTHOMCL5483	1	1	1	1	1	no	no	no	no	yes	32	1.10	29
ORTHOMCL5484	1	1	0	1	1	no	no	no	yes	yes	37	1.28	29
ORTHOMCL5485	1	1	1	1	1	no	no	no	no	yes	48	1.04	46
ORTHOMCL5493	0	0	1	0	1	no	no	no	no	yes	11	1.00	11
ORTHOMCL5494	1	0	1	1	1	no	no	no	no	yes	32	1.23	26
ORTHOMCL5495	1	1	1	0	1	no	no	no	no	yes	38	1.58	24
ORTHOMCL5498	1	1	1	1	1	yes	no	no	no	yes	35	1.35	26
ORTHOMCL5500	1	1	1	1	1	no	no	no	no	yes	29	1.16	25
ORTHOMCL5503	1	1	1	0	1	yes	yes	yes	no	yes	42	1.11	38
ORTHOMCL5504	1	1	0	1	1	no	no	no	no	yes	22	1.29	17
ORTHOMCL5505	1	1	1	1	1	no	no	no	no	yes	40	1.00	40
ORTHOMCL5509	0	1	1	0	1	no	no	yes	no	yes	21	1.40	15
ORTHOMCL5510	0	1	0	0	1	no	no	no	no	yes	6	1.20	5
ORTHOMCL5512	1	1	1	1	1	no	no	no	no	yes	43	1.65	26
ORTHOMCL5517	1	1	1	1	1	no	no	no	no	yes	37	1.06	35
ORTHOMCL5518	1	1	1	1	1	yes	no	yes	no	yes	45	1.10	41
ORTHOMCL5519	1	1	1	0	1	no	yes	yes	no	yes	39	1.05	37
ORTHOMCL5520	1	1	1	1	1	no	yes	no	yes	yes	45	1.12	40
ORTHOMCL5522	1	1	1	0	1	no	no	no	no	yes	48	4.36	11
ORTHOMCL5524	1	1	0	1	1	no	no	no	no	yes	37	7.40	5
ORTHOMCL5525	1	1	1	1	1	no	no	yes	no	yes	47	1.04	45
ORTHOMCL5528	1	1	1	1	1	yes	no	no	no	yes	39	1.05	37
ORTHOMCL5529	0	1	1	1	1	no	no	no	yes	yes	45	1.22	37
ORTHOMCL5532	1	1	1	1	1	yes	no	yes	no	yes	44	1.07	41
ORTHOMCL5534	1	1	1	1	1	no	yes	no	no	yes	32	1.14	28
ORTHOMCL5535	1	1	0	0	1	no	no	no	no	yes	22	1.29	17
ORTHOMCL5536	1	1	1	1	1	no	no	yes	yes	yes	46	1.10	42
ORTHOMCL5538	1	1	1	1	1	no	no	yes	yes	yes	41	1.14	36
ORTHOMCL5544	1	1	0	1	1	no	no	no	no	yes	28	1.12	25
ORTHOMCL5550	1	1	0	0	1	no	yes	no	no	yes	18	1.06	17
ORTHOMCL5553	1	0	1	1	1	no	no	no	no	yes	24	1.04	23
ORTHOMCL5556	1	1	1	0	1	yes	no	no	no	yes	30	1.30	23
ORTHOMCL5559	1	1	1	0	1	no	yes	yes	no	yes	38	1.06	36
ORTHOMCL5561	1	1	0	0	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL5563	1	1	1	0	1	yes	no	yes	no	yes	42	1.14	37
ORTHOMCL5566	1	1	1	1	1	no	no	yes	no	yes	45	1.05	43
ORTHOMCL5569	0	1	0	0	1	no	no	no	no	yes	39	3.90	10
ORTHOMCL5570	1	1	0	1	1	no	no	no	yes	yes	34	1.36	25
ORTHOMCL5571	1	1	1	1	1	no	no	no	yes	yes	37	1.16	32
ORTHOMCL5572	1	1	1	0	1	yes	no	yes	no	yes	39	1.34	29
ORTHOMCL5574	1	1	1	1	1	no	no	yes	yes	yes	48	1.04	46
ORTHOMCL5577	1	1	1	0	1	no	no	no	no	yes	13	1.08	12
ORTHOMCL5578	1	0	1	1	1	no	no	no	no	yes	31	1.03	30
ORTHOMCL5579	1	1	1	1	1	no	yes	no	no	yes	45	1.12	40
ORTHOMCL5581	1	1	0	0	1	no	no	no	no	yes	8	1.33	6
ORTHOMCL5583	1	0	0	1	1	no	no	no	yes	yes	27	1.29	21
ORTHOMCL5584	1	1	1	1	1	no	no	yes	yes	yes	46	1.05	44
ORTHOMCL5585	1	1	1	1	1	no	no	no	no	yes	40	2.11	19
ORTHOMCL5590	1	1	0	0	1	no	yes	no	no	yes	25	1.14	22
ORTHOMCL5591	0	1	0	0	1	no	no	no	no	yes	41	10.25	4
ORTHOMCL5595	1	1	0	0	1	no	yes	no	no	yes	44	2.00	22
ORTHOMCL5599	1	1	1	1	1	no	no	no	no	yes	44	2.44	18
ORTHOMCL5601	0	0	1	1	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL5602	1	1	0	1	1	no	yes	no	yes	yes	40	1.11	36
ORTHOMCL5605	1	0	1	1	1	no	no	no	no	yes	11	1.38	8
ORTHOMCL5606	0	1	1	0	1	no	no	yes	no	yes	25	1.09	23
ORTHOMCL5607	1	1	1	0	1	no	no	yes	no	yes	39	1.15	34
ORTHOMCL5608	1	0	0	1	1	yes	no	no	no	yes	25	1.14	22
ORTHOMCL5610	1	1	1	1	1	no	no	yes	yes	yes	42	1.08	39
ORTHOMCL5612	1	1	1	1	1	no	no	no	yes	yes	43	1.02	42
ORTHOMCL5613	1	1	0	1	1	yes	no	no	yes	yes	38	1.03	37
ORTHOMCL5614	0	1	1	1	1	no	no	no	yes	yes	31	1.19	26
ORTHOMCL5617	1	0	1	1	1	yes	no	yes	yes	yes	40	1.11	36
ORTHOMCL5619	0	1	1	1	1	no	no	yes	yes	yes	44	1.10	40
ORTHOMCL5622	1	0	1	1	1	no	no	no	no	yes	39	2.44	16
ORTHOMCL5624	0	1	1	0	1	no	no	no	no	yes	26	1.13	23
ORTHOMCL5626	0	1	1	0	1	no	no	yes	no	yes	31	2.07	15
ORTHOMCL5628	1	0	1	1	1	yes	no	yes	yes	yes	39	1.08	36
ORTHOMCL5630	1	1	0	1	1	yes	no	no	no	yes	45	1.25	36
ORTHOMCL5633	1	1	1	0	1	no	no	no	no	yes	28	2.33	12
ORTHOMCL5634	0	1	1	0	1	no	no	no	no	yes	30	1.15	26
ORTHOMCL5635	1	1	1	0	1	no	no	no	no	yes	22	3.67	6
ORTHOMCL5636	1	1	1	0	1	yes	no	no	no	yes	31	1.03	30
ORTHOMCL5640	1	1	1	0	1	no	no	yes	no	yes	25	1.19	21
ORTHOMCL5641	1	1	1	1	1	yes	no	yes	no	yes	42	1.05	40
ORTHOMCL5642	1	1	1	0	1	yes	no	yes	no	yes	35	1.06	33
ORTHOMCL5644	0	1	1	1	1	no	no	no	no	yes	38	1.12	34
ORTHOMCL5647	1	0	1	1	1	no	no	yes	no	yes	39	1.15	34
ORTHOMCL5648	1	1	0	1	1	yes	no	no	yes	yes	43	1.16	37
ORTHOMCL5649	1	1	1	1	1	no	no	no	yes	yes	44	1.10	40
ORTHOMCL5650	1	0	1	0	1	yes	no	yes	no	yes	32	1.39	23
ORTHOMCL5653	1	1	1	0	1	no	yes	yes	no	yes	42	1.17	36
ORTHOMCL5654	1	0	1	1	1	yes	no	yes	yes	yes	38	1.06	36
ORTHOMCL5656	1	1	0	1	1	no	no	no	no	yes	27	1.08	25
ORTHOMCL5657	0	1	0	0	1	no	yes	no	no	yes	37	2.31	16
ORTHOMCL5659	0	0	1	0	1	no	no	no	no	yes	14	1.17	12
ORTHOMCL5661	1	1	1	1	1	no	no	no	yes	yes	34	1.26	27
ORTHOMCL5663	1	1	1	1	1	no	no	no	no	yes	45	1.96	23
ORTHOMCL5664	0	0	0	1	1	no	no	no	yes	yes	18	1.29	14
ORTHOMCL5666	0	1	1	1	1	no	no	no	no	yes	21	1.31	16
ORTHOMCL5670	0	1	0	0	1	no	no	no	no	yes	10	1.00	10
ORTHOMCL5675	0	1	1	1	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL5676	1	1	1	1	1	no	no	no	no	yes	44	1.63	27
ORTHOMCL5679	1	1	0	1	1	no	no	no	no	yes	44	1.42	31
ORTHOMCL5680	1	1	1	0	1	no	no	yes	no	yes	30	1.11	27
ORTHOMCL5681	1	1	1	0	1	yes	no	no	no	yes	29	1.04	28
ORTHOMCL5682	1	0	0	0	1	no	no	no	no	yes	7	1.17	6
ORTHOMCL5689	1	1	1	0	1	no	no	yes	no	yes	32	1.03	31
ORTHOMCL5691	1	1	1	1	1	no	no	yes	no	yes	43	1.07	40
ORTHOMCL5692	1	1	0	1	1	no	no	no	no	yes	25	1.39	18
ORTHOMCL5696	1	1	1	1	1	no	no	yes	yes	yes	39	1.03	38
ORTHOMCL5699	1	1	1	0	1	no	yes	no	no	yes	36	1.03	35
ORTHOMCL5701	1	0	0	1	1	yes	no	no	yes	yes	26	1.13	23
ORTHOMCL5702	0	1	0	1	1	no	no	no	no	yes	31	1.24	25
ORTHOMCL5703	0	1	1	1	1	no	no	yes	yes	yes	34	1.13	30
ORTHOMCL5704	1	1	1	1	1	no	no	no	no	yes	35	2.50	14
ORTHOMCL5705	1	1	1	1	1	yes	no	yes	no	yes	29	1.00	29
ORTHOMCL5706	0	0	1	1	1	no	no	yes	yes	yes	31	1.15	27
ORTHOMCL5709	1	1	0	1	1	no	no	no	yes	yes	28	1.17	24
ORTHOMCL5711	1	1	0	1	1	no	no	no	yes	yes	32	1.00	32
ORTHOMCL5713	1	1	1	1	1	no	no	yes	no	yes	38	1.06	36
ORTHOMCL5714	1	1	1	1	1	no	no	no	no	yes	41	1.14	36
ORTHOMCL5715	0	1	1	1	1	no	no	no	no	yes	36	1.33	27
ORTHOMCL5716	1	1	1	0	1	no	no	yes	no	yes	17	1.00	17
ORTHOMCL5717	1	1	0	1	1	yes	no	no	no	yes	42	1.24	34
ORTHOMCL5718	1	0	1	1	1	no	no	no	no	yes	30	1.36	22
ORTHOMCL5719	1	1	1	0	1	yes	no	no	no	yes	29	1.12	26
ORTHOMCL5720	1	1	1	0	1	no	yes	no	no	yes	40	1.11	36
ORTHOMCL5721	1	1	1	1	1	no	no	no	no	yes	41	1.11	37
ORTHOMCL5722	0	0	1	0	1	no	no	no	no	yes	12	1.00	12
ORTHOMCL5724	1	1	1	1	1	no	no	no	yes	yes	30	1.36	22
ORTHOMCL5728	1	1	1	0	1	yes	yes	yes	no	yes	40	1.05	38
ORTHOMCL5729	1	1	1	1	1	no	no	no	no	yes	43	1.07	40
ORTHOMCL5730	0	1	0	1	1	no	yes	no	no	yes	31	1.11	28
ORTHOMCL5731	1	1	1	1	1	no	no	no	no	yes	41	2.05	20
ORTHOMCL5736	1	0	1	1	1	no	no	yes	no	yes	31	1.03	30
ORTHOMCL5737	1	1	1	1	1	no	no	yes	yes	yes	40	1.38	29
ORTHOMCL5742	1	0	1	1	1	no	no	yes	yes	yes	38	1.12	34
ORTHOMCL5746	1	1	0	1	1	no	no	no	no	yes	42	1.45	29
ORTHOMCL5747	1	1	1	1	1	yes	no	no	yes	yes	41	1.21	34
ORTHOMCL5757	1	1	1	1	1	no	no	no	no	yes	30	1.00	30
ORTHOMCL5759	1	1	1	0	1	yes	no	no	no	yes	26	1.13	23
ORTHOMCL5761	1	1	1	0	1	no	no	yes	no	yes	39	1.11	35
ORTHOMCL5762	0	1	0	0	1	no	no	no	no	yes	12	1.50	8
ORTHOMCL5763	1	1	1	1	1	no	no	no	no	yes	41	2.73	15
ORTHOMCL5765	0	1	0	1	1	no	no	no	no	yes	35	1.40	25
ORTHOMCL5767	1	1	1	1	1	yes	no	yes	no	yes	44	1.16	38
ORTHOMCL5768	1	1	1	0	1	no	yes	no	no	yes	39	1.44	27
ORTHOMCL5771	1	0	1	1	1	no	no	no	no	yes	40	2.22	18
ORTHOMCL5775	1	1	0	1	1	no	no	no	yes	yes	40	1.21	33
ORTHOMCL5777	1	1	0	1	1	yes	yes	no	yes	yes	43	1.13	38
ORTHOMCL5778	1	1	0	1	1	no	yes	no	no	yes	43	1.95	22
ORTHOMCL5783	1	1	1	1	1	no	yes	no	yes	yes	43	1.10	39
ORTHOMCL5784	0	1	1	0	1	no	no	yes	no	yes	33	1.18	28
ORTHOMCL5785	1	1	1	1	1	no	no	no	no	yes	33	1.06	31
ORTHOMCL5791	1	1	1	1	1	yes	no	yes	yes	yes	39	1.03	38
ORTHOMCL5793	1	1	1	1	1	yes	no	yes	no	yes	33	1.18	28
ORTHOMCL5799	1	1	1	1	1	no	no	no	no	yes	32	1.00	32
ORTHOMCL5803	1	0	0	1	1	no	no	no	no	yes	28	1.40	20
ORTHOMCL5804	1	1	0	1	1	no	no	no	no	yes	37	1.95	19
ORTHOMCL5805	1	0	1	0	1	no	no	yes	no	yes	23	1.15	20
ORTHOMCL5806	0	1	0	0	1	no	no	no	no	yes	41	8.20	5
ORTHOMCL5807	1	0	1	1	1	no	no	yes	no	yes	32	1.03	31
ORTHOMCL5811	1	1	1	1	1	no	no	no	no	yes	39	1.26	31
ORTHOMCL5813	1	1	1	1	1	yes	no	no	no	yes	34	1.42	24
ORTHOMCL5814	1	1	0	0	1	no	no	no	no	yes	17	1.31	13
ORTHOMCL5820	1	1	1	0	1	yes	no	yes	no	yes	40	1.08	37
ORTHOMCL5822	0	1	1	0	1	no	no	yes	no	yes	27	1.35	20
ORTHOMCL5824	1	1	1	0	1	no	no	yes	no	yes	39	1.11	35
ORTHOMCL5825	0	0	1	0	1	no	no	no	no	yes	23	1.92	12
ORTHOMCL5826	1	1	1	0	1	no	no	yes	no	yes	23	1.10	21
ORTHOMCL5830	0	1	1	1	1	no	no	yes	no	yes	37	1.16	32
ORTHOMCL5833	1	1	1	1	1	no	yes	no	no	yes	45	1.22	37
ORTHOMCL5834	1	1	1	0	1	no	no	no	no	yes	46	4.60	10
ORTHOMCL5835	1	1	0	1	1	yes	no	no	no	yes	31	1.07	29
ORTHOMCL5836	1	1	1	0	1	yes	no	yes	no	yes	30	1.07	28
ORTHOMCL5837	0	0	1	0	1	no	no	no	no	yes	42	21.00	2
ORTHOMCL5839	1	1	1	1	1	yes	no	no	yes	yes	40	1.05	38
ORTHOMCL5841	0	1	1	0	1	no	no	yes	no	yes	31	1.11	28
ORTHOMCL5845	1	1	1	1	1	no	no	yes	no	yes	44	1.02	43
ORTHOMCL5847	1	0	1	1	1	no	no	yes	no	yes	27	1.50	18
ORTHOMCL5852	1	0	1	0	1	no	no	yes	no	yes	19	1.06	18
ORTHOMCL5853	1	1	1	1	1	no	no	no	no	yes	41	1.14	36
ORTHOMCL5854	1	1	1	1	1	no	no	yes	no	yes	45	1.02	44
ORTHOMCL5855	1	1	0	1	1	no	no	no	no	yes	34	1.26	27
ORTHOMCL5859	1	1	1	1	1	no	no	no	no	yes	35	1.03	34
ORTHOMCL5860	1	1	1	1	1	no	no	no	no	yes	43	1.05	41
ORTHOMCL5861	1	1	0	1	1	no	yes	no	yes	yes	42	1.14	37
ORTHOMCL5864	0	1	1	0	1	no	yes	no	no	yes	27	1.08	25
ORTHOMCL5865	1	0	1	1	1	no	no	no	no	yes	37	3.36	11
ORTHOMCL5866	1	1	1	1	1	yes	no	yes	no	yes	42	1.02	41
ORTHOMCL5867	1	1	1	1	1	no	no	no	no	yes	32	1.00	32
ORTHOMCL5869	1	1	0	1	1	no	yes	no	yes	yes	41	1.11	37
ORTHOMCL5871	1	1	0	1	1	no	no	no	no	yes	25	1.09	23
ORTHOMCL5881	1	1	0	1	1	yes	yes	no	yes	yes	44	1.16	38
ORTHOMCL5882	1	1	1	1	1	no	no	no	no	yes	37	1.06	35
ORTHOMCL5883	1	1	1	0	1	no	no	no	no	yes	36	2.00	18
ORTHOMCL5884	1	1	1	1	1	no	no	no	yes	yes	36	1.24	29
ORTHOMCL5887	1	1	1	1	1	no	no	yes	no	yes	25	1.00	25
ORTHOMCL5894	1	1	1	1	1	no	no	no	no	yes	35	1.03	34
ORTHOMCL5895	0	1	0	1	1	no	no	no	no	yes	36	1.33	27
ORTHOMCL5896	1	1	1	1	1	no	no	no	no	yes	37	1.23	30
ORTHOMCL5897	1	1	1	1	1	no	no	no	no	yes	39	1.11	35
ORTHOMCL5900	0	1	1	0	1	no	no	yes	no	yes	27	1.12	24
ORTHOMCL5901	1	0	1	1	1	yes	no	no	no	yes	35	1.03	34
ORTHOMCL5906	1	0	0	1	1	no	no	no	no	yes	29	2.07	14
ORTHOMCL5909	0	0	0	1	1	no	no	no	no	yes	11	1.10	10
ORTHOMCL5911	1	0	1	1	1	no	no	yes	yes	yes	42	1.20	35
ORTHOMCL5914	1	1	1	0	1	no	no	no	no	yes	21	1.05	20
ORTHOMCL5915	1	0	1	1	1	yes	no	yes	no	yes	39	1.11	35
ORTHOMCL5916	1	1	0	1	1	no	no	no	yes	yes	39	1.11	35
ORTHOMCL5923	1	1	1	1	1	no	no	yes	no	yes	31	1.03	30
ORTHOMCL5924	1	1	0	1	1	yes	no	no	yes	yes	38	1.06	36
ORTHOMCL5925	1	1	1	0	1	no	no	no	no	yes	37	1.61	23
ORTHOMCL5926	0	0	0	1	1	no	no	no	no	yes	33	2.54	13
ORTHOMCL5928	1	0	1	1	1	no	no	no	yes	yes	27	1.00	27
ORTHOMCL5929	1	1	0	1	1	no	no	no	no	yes	41	1.21	34
ORTHOMCL5930	1	1	1	1	1	yes	no	yes	no	yes	44	1.07	41
ORTHOMCL5932	1	1	0	1	1	no	no	no	no	yes	17	1.13	15
ORTHOMCL5935	1	1	1	0	1	no	no	no	no	yes	21	1.24	17
ORTHOMCL5936	1	1	1	1	1	yes	no	yes	no	yes	35	1.00	35
ORTHOMCL5937	1	1	0	1	1	no	no	no	no	yes	41	2.41	17
ORTHOMCL5942	1	0	0	1	1	no	no	no	yes	yes	24	1.14	21
ORTHOMCL5944	1	1	1	1	1	no	no	no	no	yes	44	1.10	40
ORTHOMCL5947	1	1	1	0	1	no	no	no	no	yes	34	1.06	32
ORTHOMCL5948	1	0	1	1	1	no	no	yes	yes	yes	40	1.14	35
ORTHOMCL5949	1	1	1	1	1	no	no	no	no	yes	41	1.02	40
ORTHOMCL5956	1	1	1	1	1	yes	no	no	no	yes	29	1.07	27
ORTHOMCL5957	1	1	1	1	1	yes	no	no	no	yes	37	1.12	33
ORTHOMCL5958	1	1	1	1	1	yes	no	yes	yes	yes	45	1.07	42
ORTHOMCL5962	1	1	1	0	1	no	no	yes	no	yes	38	1.36	28
ORTHOMCL5964	1	0	1	0	1	no	no	yes	no	yes	21	1.17	18
ORTHOMCL5965	1	1	1	0	1	no	no	no	no	yes	35	1.03	34
ORTHOMCL5968	1	1	1	1	1	no	no	yes	no	yes	39	1.03	38
ORTHOMCL5970	1	1	1	0	1	no	no	yes	no	yes	31	1.41	22
ORTHOMCL5973	1	1	1	1	1	no	no	yes	yes	yes	42	1.05	40
ORTHOMCL5974	0	1	1	0	1	no	no	no	no	yes	27	1.50	18
ORTHOMCL5976	1	1	0	1	1	yes	no	no	yes	yes	33	1.38	24
ORTHOMCL5978	0	0	1	1	1	no	no	no	yes	yes	28	1.08	26
ORTHOMCL5979	1	0	1	0	1	no	no	no	no	yes	24	1.26	19
ORTHOMCL5980	1	1	1	1	1	no	no	yes	yes	yes	45	1.15	39
ORTHOMCL5981	1	1	1	1	1	no	no	no	no	yes	40	1.82	22
ORTHOMCL5982	1	1	1	1	1	no	no	no	no	yes	45	1.15	39
ORTHOMCL5987	1	1	1	1	1	no	no	yes	no	yes	31	1.19	26
ORTHOMCL5992	0	1	1	1	1	no	no	no	yes	yes	41	1.32	31
ORTHOMCL5994	1	1	1	0	1	no	yes	no	no	yes	37	1.23	30
ORTHOMCL5995	1	1	1	0	1	no	no	yes	no	yes	29	1.16	25
ORTHOMCL5996	1	1	1	1	1	no	no	no	no	yes	38	1.73	22
ORTHOMCL5997	1	1	1	1	1	no	no	no	no	yes	27	1.35	20
ORTHOMCL6001	1	0	0	1	1	yes	no	no	yes	yes	26	1.13	23
ORTHOMCL6004	1	1	1	0	1	no	no	yes	no	yes	36	1.12	32
ORTHOMCL6008	1	0	1	1	1	yes	no	yes	yes	yes	36	1.00	36
ORTHOMCL6009	1	1	1	1	1	yes	no	yes	yes	yes	41	1.08	38
ORTHOMCL6012	0	1	1	1	1	no	no	yes	no	yes	40	1.08	37
ORTHOMCL6013	1	0	1	1	1	yes	no	yes	no	yes	37	1.09	34
ORTHOMCL6014	1	1	1	1	1	no	no	no	no	yes	38	1.27	30
ORTHOMCL6016	1	0	1	1	1	yes	no	yes	no	yes	36	1.12	32
ORTHOMCL6017	1	1	1	1	1	no	no	no	no	yes	41	1.00	41
ORTHOMCL6018	0	1	1	0	1	no	no	yes	no	yes	39	1.50	26
ORTHOMCL6019	1	0	1	1	1	yes	no	no	no	yes	30	1.11	27
ORTHOMCL6022	0	1	0	1	1	no	no	no	no	yes	27	1.12	24
ORTHOMCL6024	1	1	1	1	1	yes	yes	no	yes	yes	42	1.05	40
ORTHOMCL6025	1	0	1	1	1	no	no	yes	no	yes	35	1.06	33
ORTHOMCL6027	1	0	1	1	1	no	no	yes	no	yes	38	1.15	33
ORTHOMCL6028	1	1	1	0	1	yes	no	yes	no	yes	40	1.08	37
ORTHOMCL6029	1	1	1	0	1	no	no	no	no	yes	21	1.11	19
ORTHOMCL6031	1	0	1	0	1	no	no	yes	no	yes	19	1.19	16
ORTHOMCL6032	0	1	1	0	1	no	no	no	no	yes	25	1.19	21
ORTHOMCL6033	1	1	0	0	1	no	no	no	no	yes	20	1.33	15
ORTHOMCL6034	1	1	0	1	1	no	no	no	no	yes	33	1.14	29
ORTHOMCL6035	1	1	0	1	1	no	no	no	no	yes	28	1.27	22
ORTHOMCL6036	1	1	1	1	1	no	no	no	yes	yes	32	1.23	26
ORTHOMCL6040	0	1	0	0	1	no	no	no	no	yes	15	1.07	14
ORTHOMCL6041	1	1	0	1	1	yes	no	no	no	yes	32	1.19	27
ORTHOMCL6043	1	1	1	0	1	no	no	yes	no	yes	37	1.06	35
ORTHOMCL6044	1	1	0	1	1	no	no	no	no	yes	23	1.53	15
ORTHOMCL6050	0	1	1	0	1	no	yes	yes	no	yes	31	1.07	29
ORTHOMCL6051	1	1	1	1	1	no	yes	no	yes	yes	42	1.08	39
ORTHOMCL6053	0	0	0	1	1	no	no	no	no	yes	17	1.42	12
ORTHOMCL6056	0	1	1	1	1	no	no	yes	yes	yes	42	1.02	41
ORTHOMCL6060	1	1	1	1	1	no	no	no	yes	yes	37	1.09	34
ORTHOMCL6062	0	0	0	1	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL6063	1	1	0	1	1	no	no	no	yes	yes	42	1.20	35
ORTHOMCL6071	1	1	0	1	1	no	yes	no	no	yes	42	1.17	36
ORTHOMCL6074	1	1	1	1	1	no	no	yes	no	yes	44	1.13	39
ORTHOMCL6076	0	0	0	1	1	no	no	no	yes	yes	14	1.00	14
ORTHOMCL6077	0	1	0	0	1	no	no	no	no	yes	15	1.07	14
ORTHOMCL6078	0	1	1	1	1	no	no	yes	no	yes	35	1.03	34
ORTHOMCL6079	1	1	1	1	1	no	no	no	no	yes	40	1.18	34
ORTHOMCL6081	1	1	1	1	1	yes	no	yes	no	yes	35	1.03	34
ORTHOMCL6084	1	1	1	1	1	no	yes	no	yes	yes	43	1.13	38
ORTHOMCL6086	1	0	1	1	1	no	no	yes	yes	yes	48	1.37	35
ORTHOMCL6095	0	1	1	1	1	no	yes	no	no	yes	31	1.11	28
ORTHOMCL6096	1	1	1	0	1	yes	yes	yes	no	yes	40	1.05	38
ORTHOMCL6098	1	1	1	1	1	no	no	no	no	yes	37	1.16	32
ORTHOMCL6100	1	1	1	1	1	no	no	no	no	yes	41	1.37	30
ORTHOMCL6101	1	1	0	0	1	yes	yes	no	no	yes	34	1.36	25
ORTHOMCL6103	1	1	1	1	1	yes	no	yes	no	yes	38	1.06	36
ORTHOMCL6105	1	1	0	1	1	no	no	no	no	yes	38	1.09	35
ORTHOMCL6106	1	1	1	1	1	no	no	no	yes	yes	42	1.02	41
ORTHOMCL6113	0	1	0	0	1	no	no	no	no	yes	27	1.80	15
ORTHOMCL6114	1	1	1	1	1	no	no	no	no	yes	38	2.38	16
ORTHOMCL6115	1	0	1	0	1	no	no	yes	no	yes	27	1.50	18
ORTHOMCL6117	1	1	0	0	1	yes	no	no	no	yes	16	1.07	15
ORTHOMCL6118	1	1	1	1	1	no	yes	yes	no	yes	42	1.20	35
ORTHOMCL6121	1	1	1	1	1	yes	no	yes	no	yes	36	1.00	36
ORTHOMCL6125	1	1	1	1	1	no	no	no	no	yes	40	1.21	33
ORTHOMCL6132	0	0	0	1	1	no	no	no	no	yes	16	1.23	13
ORTHOMCL6133	0	1	1	0	1	no	no	no	no	yes	38	5.43	7
ORTHOMCL6135	1	1	0	1	1	no	no	no	no	yes	21	1.40	15
ORTHOMCL6136	1	1	1	1	1	no	no	no	no	yes	42	1.20	35
ORTHOMCL6137	1	1	1	1	1	yes	yes	no	no	yes	41	1.08	38
ORTHOMCL6143	1	1	1	1	1	no	no	yes	yes	yes	41	1.08	38
ORTHOMCL6152	1	0	1	0	1	no	no	yes	no	yes	23	1.05	22
ORTHOMCL6153	1	1	0	1	1	yes	no	no	yes	yes	30	1.25	24
ORTHOMCL6156	1	1	1	1	1	no	no	yes	no	yes	37	1.06	35
ORTHOMCL6157	1	1	1	1	1	no	no	no	no	yes	43	1.05	41
ORTHOMCL6163	1	1	0	0	1	yes	no	no	no	yes	26	1.73	15
ORTHOMCL6164	1	0	1	1	1	no	no	no	no	yes	28	1.04	27
ORTHOMCL6166	1	1	1	1	1	no	no	no	no	yes	33	1.06	31
ORTHOMCL6167	1	0	0	1	1	no	no	no	no	yes	35	2.50	14
ORTHOMCL6170	0	1	0	0	1	no	no	no	no	yes	15	1.07	14
ORTHOMCL6172	1	1	0	1	1	no	no	no	yes	yes	24	1.00	24
ORTHOMCL6175	0	0	1	0	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL6176	0	0	1	0	1	no	no	no	no	yes	20	1.67	12
ORTHOMCL6178	1	1	1	1	1	no	no	no	yes	yes	39	1.08	36
