OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL8219	0	0	0	1	1	no	no	no	yes	yes	32	1.00	32
ORTHOMCL8223	0	0	0	0	1	no	no	no	no	yes	26	1.13	23
ORTHOMCL8224	1	0	0	0	1	yes	no	no	no	yes	23	1.05	22
ORTHOMCL8226	1	0	1	0	1	yes	no	yes	no	yes	31	1.07	29
ORTHOMCL8243	0	0	0	0	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL8251	0	0	0	0	1	no	no	no	no	yes	13	1.08	12
ORTHOMCL8252	0	0	0	0	1	no	no	no	no	yes	29	1.04	28
ORTHOMCL8253	0	0	0	0	1	no	no	no	no	yes	27	1.04	26
ORTHOMCL8255	0	0	0	1	1	no	no	no	yes	yes	18	1.06	17
ORTHOMCL8256	0	0	0	0	1	no	no	no	no	yes	27	3.38	8
ORTHOMCL8258	0	0	0	0	1	no	no	no	no	yes	27	1.00	27
ORTHOMCL8259	1	0	0	1	1	yes	no	no	yes	yes	26	1.13	23
ORTHOMCL8264	0	0	0	1	1	no	no	no	yes	yes	27	1.29	21
ORTHOMCL8266	0	0	0	0	1	no	no	no	no	yes	16	1.07	15
ORTHOMCL8269	0	0	0	0	1	no	no	no	no	yes	31	2.38	13
ORTHOMCL8271	1	0	0	1	1	yes	no	no	yes	yes	29	1.16	25
ORTHOMCL8272	0	0	0	0	1	no	no	no	no	yes	14	1.08	13
ORTHOMCL8276	0	0	1	1	1	no	no	yes	yes	yes	31	1.07	29
ORTHOMCL8278	0	0	0	0	1	no	no	no	no	yes	13	1.30	10
ORTHOMCL8282	0	0	0	0	1	no	no	no	no	yes	26	1.30	20
ORTHOMCL8287	0	0	0	1	1	no	no	no	yes	yes	22	1.00	22
ORTHOMCL8290	1	0	0	0	1	yes	no	no	no	yes	27	1.17	23
ORTHOMCL8291	0	0	0	0	1	no	no	no	no	yes	24	1.33	18
ORTHOMCL8294	1	0	0	0	1	yes	no	no	no	yes	30	1.20	25
ORTHOMCL8309	0	0	0	1	1	no	no	no	yes	yes	14	1.00	14
ORTHOMCL8317	1	0	0	1	1	yes	no	no	yes	yes	28	1.22	23
ORTHOMCL8319	0	0	0	0	1	no	no	no	no	yes	26	1.86	14
ORTHOMCL8323	1	0	0	0	1	yes	no	no	no	yes	23	1.10	21
ORTHOMCL8325	0	1	0	0	1	no	yes	no	no	yes	27	1.69	16
ORTHOMCL8327	0	1	0	0	1	no	yes	no	no	yes	29	1.12	26
ORTHOMCL8341	0	0	0	0	1	no	no	no	no	yes	14	1.00	14
ORTHOMCL8344	0	0	0	0	1	no	no	no	no	yes	23	1.10	21
ORTHOMCL8345	0	0	0	0	1	no	no	no	no	yes	23	1.00	23
ORTHOMCL8349	0	0	1	0	1	no	no	yes	no	yes	22	1.57	14
ORTHOMCL8350	0	0	0	0	1	no	no	no	no	yes	21	1.05	20
ORTHOMCL8353	0	0	0	0	1	no	no	no	no	yes	24	1.04	23
ORTHOMCL8356	0	0	1	0	1	no	no	yes	no	yes	17	1.13	15
ORTHOMCL8364	0	0	0	1	1	no	no	no	yes	yes	26	1.08	24
ORTHOMCL8368	0	0	0	0	1	no	no	no	no	yes	30	1.11	27
ORTHOMCL8373	0	0	0	0	1	no	no	no	no	yes	26	1.04	25
ORTHOMCL8376	0	0	1	1	1	no	no	yes	yes	yes	27	1.00	27
ORTHOMCL8387	0	0	0	0	1	no	no	no	no	yes	29	1.12	26
ORTHOMCL8389	0	0	1	0	1	no	no	yes	no	yes	26	1.08	24
ORTHOMCL8390	0	0	0	0	1	no	no	no	no	yes	23	1.21	19
ORTHOMCL8394	1	0	0	0	1	yes	no	no	no	yes	17	1.13	15
ORTHOMCL8401	0	0	0	0	1	no	no	no	no	yes	27	1.08	25
ORTHOMCL8403	0	0	1	0	1	no	no	yes	no	yes	25	1.47	17
ORTHOMCL8406	0	0	0	0	1	no	no	no	no	yes	17	1.21	14
ORTHOMCL8409	0	1	0	0	1	no	yes	no	no	yes	25	1.04	24
ORTHOMCL8414	0	0	0	0	1	no	no	no	no	yes	19	1.19	16
ORTHOMCL8416	0	0	0	0	1	no	no	no	no	yes	10	1.11	9
ORTHOMCL8417	0	0	0	0	1	no	no	no	no	yes	24	1.14	21
ORTHOMCL8419	0	0	0	0	1	no	no	no	no	yes	11	1.38	8
ORTHOMCL8420	0	0	0	0	1	no	no	no	no	yes	14	1.40	10
ORTHOMCL8422	0	0	0	0	1	no	no	no	no	yes	24	1.14	21
ORTHOMCL8425	0	0	1	0	1	no	no	yes	no	yes	20	1.33	15
ORTHOMCL8431	0	0	0	0	1	no	no	no	no	yes	17	1.13	15
ORTHOMCL8443	0	0	1	0	1	no	no	yes	no	yes	22	1.05	21
ORTHOMCL8457	1	0	0	0	1	yes	no	no	no	yes	24	1.14	21
ORTHOMCL8458	0	0	0	0	1	no	no	no	no	yes	30	2.73	11
ORTHOMCL8459	0	0	0	1	1	no	no	no	yes	yes	29	1.07	27
ORTHOMCL8462	0	0	0	1	1	no	no	no	yes	yes	19	1.36	14
ORTHOMCL8465	0	0	0	0	1	no	no	no	no	yes	30	1.88	16
ORTHOMCL8468	0	0	0	1	1	no	no	no	yes	yes	25	1.14	22
ORTHOMCL8470	0	0	0	0	1	no	no	no	no	yes	14	1.17	12
ORTHOMCL8479	0	0	1	0	1	no	no	yes	no	yes	24	1.09	22
ORTHOMCL8496	0	1	0	0	1	no	yes	no	no	yes	30	1.20	25
ORTHOMCL8498	0	0	1	1	1	no	no	yes	yes	yes	30	1.11	27
ORTHOMCL8505	0	0	0	1	1	no	no	no	yes	yes	26	1.24	21
ORTHOMCL8513	0	0	0	1	1	no	no	no	yes	yes	27	1.08	25
ORTHOMCL8515	0	0	0	0	1	no	no	no	no	yes	20	1.25	16
ORTHOMCL8517	1	0	0	0	1	yes	no	no	no	yes	30	1.11	27
ORTHOMCL8521	0	0	0	1	1	no	no	no	yes	yes	17	1.06	16
ORTHOMCL8522	1	0	1	0	1	yes	no	yes	no	yes	24	1.04	23
ORTHOMCL8523	0	0	0	0	1	no	no	no	no	yes	21	1.05	20
ORTHOMCL8527	0	0	0	0	1	no	no	no	no	yes	30	1.11	27
ORTHOMCL8531	1	0	0	0	1	yes	no	no	no	yes	22	1.00	22
ORTHOMCL8532	0	0	0	1	1	no	no	no	yes	yes	30	1.20	25
ORTHOMCL8534	0	0	0	0	1	no	no	no	no	yes	21	1.00	21
ORTHOMCL8541	0	1	0	0	1	no	yes	no	no	yes	17	1.06	16
ORTHOMCL8545	1	0	0	0	1	yes	no	no	no	yes	23	1.05	22
ORTHOMCL8547	0	0	0	0	1	no	no	no	no	yes	22	1.05	21
ORTHOMCL8553	0	0	0	0	1	no	no	no	no	yes	27	1.23	22
ORTHOMCL8555	0	1	0	0	1	no	yes	no	no	yes	20	1.11	18
ORTHOMCL8564	0	0	0	0	1	no	no	no	no	yes	13	1.86	7
ORTHOMCL8574	0	0	0	0	1	no	no	no	no	yes	16	1.14	14
ORTHOMCL8575	0	0	0	1	1	no	no	no	yes	yes	30	1.30	23
ORTHOMCL8578	0	0	0	1	1	no	no	no	yes	yes	23	1.05	22
ORTHOMCL8582	0	0	0	0	1	no	no	no	no	yes	24	1.09	22
ORTHOMCL8583	1	0	0	0	1	yes	no	no	no	yes	24	1.09	22
ORTHOMCL8587	0	0	0	1	1	no	no	no	yes	yes	26	1.08	24
ORTHOMCL8591	0	0	1	0	1	no	no	yes	no	yes	21	1.17	18
ORTHOMCL8593	0	0	0	0	1	no	no	no	no	yes	29	1.81	16
ORTHOMCL8597	0	0	0	1	1	no	no	no	yes	yes	29	1.07	27
ORTHOMCL8600	0	0	0	1	1	no	no	no	yes	yes	21	1.24	17
ORTHOMCL8602	0	0	0	0	1	no	no	no	no	yes	21	1.17	18
ORTHOMCL8607	0	0	0	0	1	no	no	no	no	yes	18	1.20	15
ORTHOMCL8623	0	0	0	1	1	no	no	no	yes	yes	30	1.07	28
ORTHOMCL8624	0	0	0	0	1	no	no	no	no	yes	13	1.00	13
ORTHOMCL8625	0	0	0	0	1	no	no	no	no	yes	15	1.07	14
ORTHOMCL8627	0	0	0	0	1	no	no	no	no	yes	20	1.11	18
ORTHOMCL8628	0	0	0	1	1	no	no	no	yes	yes	23	1.35	17
ORTHOMCL8634	0	0	1	0	1	no	no	yes	no	yes	23	1.10	21
ORTHOMCL8637	0	0	0	0	1	no	no	no	no	yes	5	1.25	4
ORTHOMCL8641	0	0	0	0	1	no	no	no	no	yes	28	1.65	17
ORTHOMCL8642	0	0	0	0	1	no	no	no	no	yes	13	1.18	11
ORTHOMCL8646	0	0	0	0	1	no	no	no	no	yes	27	1.04	26
ORTHOMCL8649	0	0	0	0	1	no	no	no	no	yes	22	1.16	19
ORTHOMCL8650	1	0	0	0	1	yes	no	no	no	yes	29	1.12	26
ORTHOMCL8658	0	0	0	0	1	no	no	no	no	yes	26	1.53	17
ORTHOMCL8661	0	0	0	0	1	no	no	no	no	yes	27	1.08	25
ORTHOMCL8669	0	0	0	0	1	no	no	no	no	yes	9	1.12	8
ORTHOMCL8670	0	0	0	0	1	no	no	no	no	yes	19	1.19	16
ORTHOMCL8674	0	1	0	0	1	no	yes	no	no	yes	20	1.25	16
ORTHOMCL8675	0	0	0	0	1	no	no	no	no	yes	22	1.05	21
ORTHOMCL8679	0	0	0	0	1	no	no	no	no	yes	24	1.50	16
ORTHOMCL8686	0	0	0	0	1	no	no	no	no	yes	25	1.04	24
ORTHOMCL8690	0	0	1	0	1	no	no	yes	no	yes	20	1.25	16
ORTHOMCL8696	0	0	0	0	1	no	no	no	no	yes	24	1.00	24
ORTHOMCL8697	0	0	0	0	1	no	no	no	no	yes	21	1.50	14
ORTHOMCL8712	0	0	0	0	1	no	no	no	no	yes	24	1.71	14
ORTHOMCL8713	0	0	0	0	1	no	no	no	no	yes	29	1.07	27
ORTHOMCL8722	0	0	0	0	1	no	no	no	no	yes	26	1.13	23
ORTHOMCL8724	0	0	0	1	1	no	no	no	yes	yes	25	1.00	25
ORTHOMCL8731	0	0	0	0	1	no	no	no	no	yes	10	1.11	9
ORTHOMCL8746	0	0	0	1	1	no	no	no	yes	yes	27	1.04	26
ORTHOMCL8747	0	0	0	0	1	no	no	no	no	yes	25	1.79	14
ORTHOMCL8749	0	0	0	0	1	no	no	no	no	yes	25	1.19	21
ORTHOMCL8751	0	0	0	0	1	no	no	no	no	yes	25	1.19	21
ORTHOMCL8757	0	0	0	0	1	no	no	no	no	yes	26	1.18	22
ORTHOMCL8773	0	0	0	0	1	no	no	no	no	yes	29	1.04	28
ORTHOMCL8783	0	0	0	0	1	no	no	no	no	yes	17	1.31	13
ORTHOMCL8788	0	0	0	0	1	no	no	no	no	yes	16	1.45	11
ORTHOMCL8789	0	0	0	1	1	no	no	no	yes	yes	18	1.29	14
ORTHOMCL8791	0	0	0	0	1	no	no	no	no	yes	23	1.21	19
ORTHOMCL8794	1	0	0	0	1	yes	no	no	no	yes	27	1.17	23
ORTHOMCL8795	1	0	1	0	1	yes	no	yes	no	yes	24	1.04	23
ORTHOMCL8796	0	0	0	0	1	no	no	no	no	yes	30	3.75	8
ORTHOMCL8798	0	0	0	1	1	no	no	no	yes	yes	30	2.14	14
ORTHOMCL8799	0	0	0	1	1	no	no	no	yes	yes	24	1.14	21
ORTHOMCL8801	0	0	0	1	1	no	no	no	yes	yes	28	1.65	17
ORTHOMCL8807	0	0	0	0	1	no	no	no	no	yes	19	1.27	15
ORTHOMCL8808	0	0	0	0	1	no	no	no	no	yes	28	2.33	12
ORTHOMCL8810	0	0	1	0	1	no	no	yes	no	yes	26	1.04	25
ORTHOMCL8812	0	0	0	0	1	no	no	no	no	yes	29	1.16	25
ORTHOMCL8814	0	0	0	0	1	no	no	no	no	yes	11	1.10	10
ORTHOMCL8815	0	0	0	0	1	no	no	no	no	yes	25	1.32	19
ORTHOMCL8818	0	1	0	0	1	no	yes	no	no	yes	21	1.31	16
ORTHOMCL8825	0	1	0	0	1	no	yes	no	no	yes	23	1.15	20
ORTHOMCL8828	0	0	1	0	1	no	no	yes	no	yes	29	1.07	27
ORTHOMCL8838	0	0	0	1	1	no	no	no	yes	yes	19	1.36	14
ORTHOMCL8853	0	0	0	0	1	no	no	no	no	yes	14	1.00	14
ORTHOMCL8857	0	0	0	0	1	no	no	no	no	yes	29	1.04	28
ORTHOMCL8859	0	0	1	0	1	no	no	yes	no	yes	26	1.08	24
ORTHOMCL8868	0	0	0	1	1	no	no	no	yes	yes	30	1.15	26
ORTHOMCL8873	1	0	0	1	1	yes	no	no	yes	yes	26	1.00	26
ORTHOMCL8875	0	0	0	0	1	no	no	no	no	yes	9	1.12	8
ORTHOMCL8881	0	0	1	0	1	no	no	yes	no	yes	22	1.10	20
ORTHOMCL8885	0	0	0	0	1	no	no	no	no	yes	21	1.40	15
ORTHOMCL8886	0	0	0	0	1	no	no	no	no	yes	5	1.67	3
ORTHOMCL8888	0	0	0	0	1	no	no	no	no	yes	12	1.50	8
ORTHOMCL8890	0	0	0	0	1	no	no	no	no	yes	12	1.50	8
ORTHOMCL8895	0	0	0	0	1	no	no	no	no	yes	16	1.33	12
ORTHOMCL8897	0	0	0	0	1	no	no	no	no	yes	29	2.90	10
ORTHOMCL8901	0	0	0	0	1	no	no	no	no	yes	28	1.08	26
ORTHOMCL8905	0	0	0	0	1	no	no	no	no	yes	26	1.62	16
ORTHOMCL8908	0	0	0	0	1	no	no	no	no	yes	28	2.00	14
ORTHOMCL8910	0	0	0	0	1	no	no	no	no	yes	25	1.09	23
ORTHOMCL8914	0	1	0	0	1	no	yes	no	no	yes	25	1.19	21
ORTHOMCL8915	0	0	0	0	1	no	no	no	no	yes	28	1.04	27
ORTHOMCL8918	0	0	0	0	1	no	no	no	no	yes	26	1.00	26
ORTHOMCL8927	0	0	0	0	1	no	no	no	no	yes	11	1.00	11
ORTHOMCL8928	0	0	0	0	1	no	no	no	no	yes	26	1.18	22
ORTHOMCL8938	0	0	1	0	1	no	no	yes	no	yes	18	1.20	15
ORTHOMCL8944	0	0	0	0	1	no	no	no	no	yes	19	1.19	16
ORTHOMCL8951	0	0	0	1	1	no	no	no	yes	yes	23	1.05	22
ORTHOMCL8952	0	0	0	0	1	no	no	no	no	yes	26	1.08	24
ORTHOMCL8957	0	0	0	0	1	no	no	no	no	yes	27	1.08	25
ORTHOMCL8958	0	0	1	0	1	no	no	yes	no	yes	16	1.07	15
ORTHOMCL8967	0	0	0	0	1	no	no	no	no	yes	18	1.20	15
ORTHOMCL8975	0	0	0	1	1	no	no	no	yes	yes	19	1.12	17
ORTHOMCL8987	0	0	0	0	1	no	no	no	no	yes	25	1.14	22
ORTHOMCL8991	1	0	1	0	1	yes	no	yes	no	yes	23	1.00	23
ORTHOMCL8999	0	0	0	1	1	no	no	no	yes	yes	20	1.33	15
ORTHOMCL9001	0	0	0	0	1	no	no	no	no	yes	25	1.14	22
ORTHOMCL9005	1	0	0	1	1	yes	no	no	yes	yes	27	1.12	24
ORTHOMCL9020	0	0	0	0	1	no	no	no	no	yes	25	1.25	20
ORTHOMCL9021	0	0	0	0	1	no	no	no	no	yes	20	1.25	16
ORTHOMCL9029	0	0	0	0	1	no	no	no	no	yes	28	1.22	23
ORTHOMCL9040	0	0	0	0	1	no	no	no	no	yes	25	1.14	22
ORTHOMCL9042	0	0	0	0	1	no	no	no	no	yes	15	1.15	13
ORTHOMCL9044	0	0	0	0	1	no	no	no	no	yes	14	1.00	14
ORTHOMCL9070	0	0	0	0	1	no	no	no	no	yes	9	1.12	8
ORTHOMCL9072	0	0	0	0	1	no	no	no	no	yes	24	1.09	22
ORTHOMCL9073	0	1	0	0	1	no	yes	no	no	yes	26	1.13	23
ORTHOMCL9078	0	0	0	1	1	no	no	no	yes	yes	25	1.79	14
ORTHOMCL9080	0	0	0	0	1	no	no	no	no	yes	18	2.00	9
ORTHOMCL9082	1	0	0	0	1	yes	no	no	no	yes	22	1.00	22
ORTHOMCL9084	0	0	0	0	1	no	no	no	no	yes	12	1.20	10
ORTHOMCL9090	0	0	0	0	1	no	no	no	no	yes	26	1.04	25
ORTHOMCL9106	0	0	0	0	1	no	no	no	no	yes	17	1.00	17
ORTHOMCL9115	0	0	0	0	1	no	no	no	no	yes	28	1.40	20
ORTHOMCL9134	1	0	0	1	1	yes	no	no	yes	yes	24	1.04	23
ORTHOMCL9139	0	0	1	0	1	no	no	yes	no	yes	14	1.00	14
ORTHOMCL9161	1	0	0	0	1	yes	no	no	no	yes	25	1.04	24
ORTHOMCL9162	0	0	1	0	1	no	no	yes	no	yes	21	1.05	20
ORTHOMCL9175	0	0	0	0	1	no	no	no	no	yes	22	1.83	12
ORTHOMCL9177	0	0	0	0	1	no	no	no	no	yes	25	1.09	23
ORTHOMCL9182	0	0	0	0	1	no	no	no	no	yes	26	1.18	22
ORTHOMCL9185	0	0	0	1	1	no	no	no	yes	yes	26	1.37	19
ORTHOMCL9193	1	0	1	0	1	yes	no	yes	no	yes	24	1.04	23
ORTHOMCL9197	0	1	0	0	1	no	yes	no	no	yes	27	1.12	24
ORTHOMCL9198	0	0	0	0	1	no	no	no	no	yes	8	1.60	5
ORTHOMCL9209	1	0	1	0	1	yes	no	yes	no	yes	24	1.04	23
ORTHOMCL9217	1	0	0	0	1	yes	no	no	no	yes	19	1.12	17
ORTHOMCL9224	0	0	0	0	1	no	no	no	no	yes	15	1.15	13
ORTHOMCL9225	0	0	0	0	1	no	no	no	no	yes	20	1.18	17
ORTHOMCL9228	0	0	0	0	1	no	no	no	no	yes	24	1.14	21
ORTHOMCL9232	1	0	0	0	1	yes	no	no	no	yes	21	1.00	21
ORTHOMCL9234	0	0	0	0	1	no	no	no	no	yes	12	1.20	10
ORTHOMCL9235	1	0	0	0	1	yes	no	no	no	yes	21	1.31	16
ORTHOMCL9237	0	0	0	0	1	no	no	no	no	yes	23	1.21	19
ORTHOMCL9251	0	0	0	0	1	no	no	no	no	yes	25	1.00	25
ORTHOMCL9253	1	0	0	0	1	yes	no	no	no	yes	18	1.20	15
ORTHOMCL9256	0	0	0	0	1	no	no	no	no	yes	26	1.08	24
ORTHOMCL9258	0	0	0	0	1	no	no	no	no	yes	8	1.00	8
ORTHOMCL9260	0	1	0	0	1	no	yes	no	no	yes	20	1.18	17
ORTHOMCL9264	0	0	0	0	1	no	no	no	no	yes	18	1.20	15
ORTHOMCL9265	0	1	0	0	1	no	yes	no	no	yes	18	1.12	16
ORTHOMCL9274	0	0	0	0	1	no	no	no	no	yes	15	1.07	14
ORTHOMCL9277	0	1	0	0	1	no	yes	no	no	yes	27	1.69	16
ORTHOMCL9284	0	0	0	0	1	no	no	no	no	yes	21	1.17	18
ORTHOMCL9289	0	0	0	0	1	no	no	no	no	yes	8	1.14	7
ORTHOMCL9294	0	0	0	0	1	no	no	no	no	yes	24	1.33	18
ORTHOMCL9303	0	0	1	0	1	no	no	yes	no	yes	27	1.12	24
ORTHOMCL9311	0	0	0	0	1	no	no	no	no	yes	21	1.24	17
ORTHOMCL9313	0	0	0	0	1	no	no	no	no	yes	24	1.14	21
ORTHOMCL9315	0	0	0	0	1	no	no	no	no	yes	24	1.09	22
ORTHOMCL9317	0	0	0	0	1	no	no	no	no	yes	23	1.44	16
ORTHOMCL9330	0	0	0	0	1	no	no	no	no	yes	17	1.06	16
ORTHOMCL9333	0	0	0	0	1	no	no	no	no	yes	13	1.08	12
ORTHOMCL9339	0	0	0	0	1	no	no	no	no	yes	22	1.29	17
ORTHOMCL9340	0	0	0	0	1	no	no	no	no	yes	19	1.27	15
ORTHOMCL9346	0	0	0	0	1	no	no	no	no	yes	27	1.12	24
ORTHOMCL9352	0	0	0	0	1	no	no	no	no	yes	13	1.30	10
ORTHOMCL9353	1	0	0	0	1	yes	no	no	no	yes	27	1.17	23
ORTHOMCL9367	0	0	0	0	1	no	no	no	no	yes	23	1.10	21
ORTHOMCL9379	0	0	1	0	1	no	no	yes	no	yes	23	1.00	23
ORTHOMCL9381	0	0	0	0	1	no	no	no	no	yes	25	1.67	15
ORTHOMCL9383	0	0	0	1	1	no	no	no	yes	yes	23	1.10	21
ORTHOMCL9385	0	0	0	0	1	no	no	no	no	yes	23	1.15	20
ORTHOMCL9395	0	0	1	0	1	no	no	yes	no	yes	22	1.05	21
ORTHOMCL9399	0	0	0	0	1	no	no	no	no	yes	14	1.27	11
ORTHOMCL9404	0	0	0	0	1	no	no	no	no	yes	16	1.33	12
ORTHOMCL9410	1	0	0	0	1	yes	no	no	no	yes	20	1.18	17
ORTHOMCL9420	0	0	0	0	1	no	no	no	no	yes	26	1.86	14
ORTHOMCL9425	1	0	0	0	1	yes	no	no	no	yes	23	1.21	19
ORTHOMCL9427	1	0	0	0	1	yes	no	no	no	yes	18	1.50	12
ORTHOMCL9434	0	0	0	1	1	no	no	no	yes	yes	25	1.25	20
ORTHOMCL9438	0	0	0	0	1	no	no	no	no	yes	16	5.33	3
ORTHOMCL9443	0	0	0	0	1	no	no	no	no	yes	11	1.57	7
ORTHOMCL9449	0	0	0	0	1	no	no	no	no	yes	8	1.60	5
ORTHOMCL9467	1	0	0	0	1	yes	no	no	no	yes	15	1.15	13
ORTHOMCL9471	0	1	0	0	1	no	yes	no	no	yes	22	1.10	20
ORTHOMCL9474	0	0	0	0	1	no	no	no	no	yes	20	1.33	15
ORTHOMCL9476	0	0	0	0	1	no	no	no	no	yes	20	1.05	19
ORTHOMCL9478	0	0	0	0	1	no	no	no	no	yes	23	1.10	21
ORTHOMCL9504	0	0	0	0	1	no	no	no	no	yes	16	1.14	14
ORTHOMCL9511	0	0	0	0	1	no	no	no	no	yes	18	1.20	15
ORTHOMCL9513	0	0	0	0	1	no	no	no	no	yes	27	27.00	1
ORTHOMCL9515	0	1	0	0	1	no	yes	no	no	yes	25	1.04	24
ORTHOMCL9517	0	0	0	1	1	no	no	no	yes	yes	26	1.30	20
ORTHOMCL9528	0	0	0	0	1	no	no	no	no	yes	21	1.00	21
ORTHOMCL9530	0	0	0	0	1	no	no	no	no	yes	9	1.29	7
ORTHOMCL9535	0	0	0	0	1	no	no	no	no	yes	19	1.58	12
ORTHOMCL9554	0	1	0	0	1	no	yes	no	no	yes	26	1.04	25
ORTHOMCL9555	0	0	0	0	1	no	no	no	no	yes	13	1.18	11
ORTHOMCL9560	0	0	0	0	1	no	no	no	no	yes	19	1.12	17
ORTHOMCL9565	0	0	0	0	1	no	no	no	no	yes	12	1.33	9
ORTHOMCL9566	0	1	0	0	1	no	yes	no	no	yes	18	1.12	16
ORTHOMCL9570	0	0	0	1	1	no	no	no	yes	yes	17	1.21	14
ORTHOMCL9579	0	0	0	0	1	no	no	no	no	yes	15	1.50	10
ORTHOMCL9584	0	0	0	0	1	no	no	no	no	yes	25	1.19	21
ORTHOMCL9585	1	0	0	0	1	yes	no	no	no	yes	18	1.00	18
ORTHOMCL9592	0	0	0	0	1	no	no	no	no	yes	22	1.05	21
ORTHOMCL9602	0	0	0	0	1	no	no	no	no	yes	20	1.43	14
ORTHOMCL9605	0	0	0	0	1	no	no	no	no	yes	22	1.16	19
ORTHOMCL9609	0	0	0	0	1	no	no	no	no	yes	24	1.04	23
ORTHOMCL9618	0	0	0	1	1	no	no	no	yes	yes	26	1.24	21
ORTHOMCL9625	0	0	0	0	1	no	no	no	no	yes	15	1.67	9
ORTHOMCL9627	1	0	0	0	1	yes	no	no	no	yes	23	1.21	19
ORTHOMCL9637	0	0	0	1	1	no	no	no	yes	yes	22	1.05	21
ORTHOMCL9639	0	0	0	0	1	no	no	no	no	yes	22	1.16	19
ORTHOMCL9640	0	0	0	0	1	no	no	no	no	yes	6	1.00	6
ORTHOMCL9649	0	0	0	0	1	no	no	no	no	yes	19	1.06	18
ORTHOMCL9650	1	0	0	0	1	yes	no	no	no	yes	17	1.21	14
ORTHOMCL9655	0	0	0	0	1	no	no	no	no	yes	14	1.17	12
ORTHOMCL9663	0	0	0	0	1	no	no	no	no	yes	27	1.35	20
ORTHOMCL9665	0	0	0	0	1	no	no	no	no	yes	12	1.09	11
ORTHOMCL9670	0	1	0	0	1	no	yes	no	no	yes	20	1.05	19
ORTHOMCL9677	1	0	0	1	1	yes	no	no	yes	yes	25	1.09	23
ORTHOMCL9680	0	0	0	0	1	no	no	no	no	yes	9	1.00	9
ORTHOMCL9681	0	0	0	1	1	no	no	no	yes	yes	26	1.13	23
ORTHOMCL9691	0	0	0	0	1	no	no	no	no	yes	20	1.18	17
ORTHOMCL9692	0	0	0	0	1	no	no	no	no	yes	23	1.10	21
ORTHOMCL9695	0	0	0	0	1	no	no	no	no	yes	26	1.08	24
ORTHOMCL9697	0	0	0	0	1	no	no	no	no	yes	17	1.31	13
ORTHOMCL9700	1	0	1	0	1	yes	no	yes	no	yes	25	1.09	23
ORTHOMCL9702	0	0	0	1	1	no	no	no	yes	yes	16	1.14	14
ORTHOMCL9705	0	0	0	0	1	no	no	no	no	yes	9	1.00	9
ORTHOMCL9709	0	0	0	0	1	no	no	no	no	yes	17	1.00	17
ORTHOMCL9712	0	0	0	0	1	no	no	no	no	yes	6	1.20	5
ORTHOMCL9721	0	0	0	0	1	no	no	no	no	yes	12	1.50	8
ORTHOMCL9726	0	0	0	0	1	no	no	no	no	yes	25	1.00	25
ORTHOMCL9728	0	0	0	0	1	no	no	no	no	yes	25	1.09	23
ORTHOMCL9732	0	0	0	0	1	no	no	no	no	yes	13	1.00	13
ORTHOMCL9740	0	1	0	0	1	no	yes	no	no	yes	19	1.12	17
ORTHOMCL9754	0	0	0	1	1	no	no	no	yes	yes	17	1.13	15
ORTHOMCL9758	0	0	1	0	1	no	no	yes	no	yes	20	1.05	19
ORTHOMCL9763	0	0	0	0	1	no	no	no	no	yes	26	1.62	16
ORTHOMCL9768	0	0	1	0	1	no	no	yes	no	yes	23	1.05	22
ORTHOMCL9776	0	1	0	0	1	no	yes	no	no	yes	25	1.19	21
ORTHOMCL9777	0	1	0	0	1	no	yes	no	no	yes	25	1.04	24
ORTHOMCL9784	0	0	0	0	1	no	no	no	no	yes	23	1.28	18
ORTHOMCL9790	0	0	0	0	1	no	no	no	no	yes	23	1.10	21
ORTHOMCL9793	1	0	0	0	1	yes	no	no	no	yes	16	1.33	12
ORTHOMCL9796	0	0	0	0	1	no	no	no	no	yes	23	1.21	19
ORTHOMCL9810	0	0	0	1	1	no	no	no	yes	yes	20	1.05	19
ORTHOMCL9818	0	0	0	1	1	no	no	no	yes	yes	15	1.07	14
ORTHOMCL9823	0	0	0	0	1	no	no	no	no	yes	22	1.05	21
ORTHOMCL9826	0	0	0	0	1	no	no	no	no	yes	26	1.62	16
ORTHOMCL9828	0	0	0	0	1	no	no	no	no	yes	17	1.21	14
ORTHOMCL9832	0	0	0	0	1	no	no	no	no	yes	26	6.50	4
ORTHOMCL9839	0	1	0	0	1	no	yes	no	no	yes	18	1.12	16
ORTHOMCL9840	1	0	0	0	1	yes	no	no	no	yes	25	1.14	22
ORTHOMCL9854	0	0	0	0	1	no	no	no	no	yes	12	1.09	11
ORTHOMCL9855	0	0	0	1	1	no	no	no	yes	yes	22	1.16	19
ORTHOMCL9860	0	0	0	0	1	no	no	no	no	yes	13	1.18	11
ORTHOMCL9863	0	0	0	0	1	no	no	no	no	yes	15	1.00	15
ORTHOMCL9869	0	1	0	0	1	no	yes	no	no	yes	23	1.15	20
ORTHOMCL9870	0	0	0	0	1	no	no	no	no	yes	26	1.24	21
ORTHOMCL9879	0	0	0	0	1	no	no	no	no	yes	25	1.04	24
ORTHOMCL9881	0	0	0	0	1	no	no	no	no	yes	22	1.10	20
