OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL16108	0	1	0	0	0	no	yes	no	no	no	5	0.50	10
ORTHOMCL16109	0	0	1	0	0	no	no	yes	no	no	11	2.75	4
ORTHOMCL16110	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16112	1	0	0	0	0	yes	no	no	no	no	1	0.12	8
ORTHOMCL16113	0	1	0	0	0	no	yes	no	no	no	3	0.75	4
ORTHOMCL16114	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16116	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16117	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16119	0	0	0	0	1	no	no	no	no	yes	2	0.25	8
ORTHOMCL16120	0	1	0	0	0	no	yes	no	no	no	2	0.18	11
ORTHOMCL16121	0	0	1	0	0	no	no	yes	no	no	1	0.10	10
ORTHOMCL16122	0	0	0	1	0	no	no	no	yes	no	1	0.14	7
ORTHOMCL16123	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16124	0	0	0	1	0	no	no	no	yes	no	1	0.11	9
ORTHOMCL16125	1	0	0	0	1	yes	no	no	no	yes	6	0.86	7
ORTHOMCL16127	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16131	0	0	1	0	0	no	no	yes	no	no	2	0.15	13
ORTHOMCL16132	0	0	0	1	0	no	no	no	yes	no	1	0.07	14
ORTHOMCL16136	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16137	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16139	0	0	1	0	0	no	no	yes	no	no	2	0.20	10
ORTHOMCL16141	1	0	0	0	0	yes	no	no	no	no	13	4.33	3
ORTHOMCL16142	1	0	0	0	1	yes	no	no	no	yes	4	0.57	7
ORTHOMCL16143	0	0	1	0	1	no	no	yes	no	yes	2	0.18	11
ORTHOMCL16144	0	0	0	1	0	no	no	no	yes	no	1	0.07	15
ORTHOMCL16145	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16148	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16149	0	1	1	0	1	no	yes	yes	no	yes	3	0.25	12
ORTHOMCL16150	1	0	0	1	0	yes	no	no	yes	no	2	0.17	12
ORTHOMCL16151	0	0	1	0	0	no	no	yes	no	no	1	0.10	10
ORTHOMCL16152	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16153	0	1	0	1	0	no	yes	no	yes	no	3	0.25	12
ORTHOMCL16154	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16155	0	1	0	0	0	no	yes	no	no	no	2	0.33	6
ORTHOMCL16156	1	0	0	0	0	yes	no	no	no	no	1	0.12	8
ORTHOMCL16157	0	0	0	0	1	no	no	no	no	yes	1	0.17	6
ORTHOMCL16158	0	0	1	0	0	no	no	yes	no	no	1	0.12	8
ORTHOMCL16160	0	0	1	0	0	no	no	yes	no	no	4	0.50	8
ORTHOMCL16161	0	1	0	0	0	no	yes	no	no	no	5	2.50	2
ORTHOMCL16162	0	0	0	1	0	no	no	no	yes	no	3	0.33	9
ORTHOMCL16163	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16164	1	0	0	0	0	yes	no	no	no	no	14	7.00	2
ORTHOMCL16167	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16168	1	1	0	0	0	yes	yes	no	no	no	4	0.50	8
ORTHOMCL16170	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16171	0	0	1	1	0	no	no	yes	yes	no	3	0.21	14
ORTHOMCL16172	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16175	0	0	1	0	0	no	no	yes	no	no	4	1.00	4
ORTHOMCL16177	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16178	0	0	0	1	0	no	no	no	yes	no	1	0.11	9
ORTHOMCL16179	0	0	1	0	0	no	no	yes	no	no	1	0.10	10
ORTHOMCL16180	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL16181	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16182	0	1	0	0	0	no	yes	no	no	no	2	0.15	13
ORTHOMCL16183	0	0	0	0	1	no	no	no	no	yes	1	0.25	4
ORTHOMCL16184	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16185	1	0	0	0	0	yes	no	no	no	no	6	2.00	3
ORTHOMCL16192	0	0	0	1	0	no	no	no	yes	no	1	0.07	14
ORTHOMCL16193	0	0	1	0	0	no	no	yes	no	no	1	0.10	10
ORTHOMCL16195	0	0	1	0	0	no	no	yes	no	no	2	0.33	6
ORTHOMCL16196	0	1	0	0	0	no	yes	no	no	no	6	1.20	5
ORTHOMCL16197	1	0	0	0	0	yes	no	no	no	no	1	0.17	6
ORTHOMCL16199	0	1	0	0	0	no	yes	no	no	no	11	5.50	2
ORTHOMCL16200	0	0	1	0	0	no	no	yes	no	no	2	0.14	14
ORTHOMCL16201	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16202	0	0	0	0	1	no	no	no	no	yes	1	0.17	6
ORTHOMCL16203	0	1	0	0	0	no	yes	no	no	no	1	0.08	12
ORTHOMCL16204	0	1	0	0	0	no	yes	no	no	no	1	0.08	12
ORTHOMCL16205	0	0	0	0	1	no	no	no	no	yes	2	0.33	6
ORTHOMCL16206	0	1	1	0	0	no	yes	yes	no	no	3	0.23	13
ORTHOMCL16207	0	1	0	0	0	no	yes	no	no	no	3	0.43	7
ORTHOMCL16208	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16209	0	1	0	0	0	no	yes	no	no	no	1	0.09	11
ORTHOMCL16210	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16211	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16212	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16213	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16214	0	0	1	0	0	no	no	yes	no	no	2	0.18	11
ORTHOMCL16215	0	0	1	0	0	no	no	yes	no	no	6	1.50	4
ORTHOMCL16216	0	1	0	0	0	no	yes	no	no	no	3	0.33	9
ORTHOMCL16217	0	0	0	1	0	no	no	no	yes	no	1	0.14	7
ORTHOMCL16218	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16220	1	0	0	0	0	yes	no	no	no	no	3	0.50	6
ORTHOMCL16221	0	1	0	0	0	no	yes	no	no	no	14	7.00	2
ORTHOMCL16222	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16223	0	1	0	0	0	no	yes	no	no	no	2	0.29	7
ORTHOMCL16224	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16226	0	0	0	1	0	no	no	no	yes	no	2	0.25	8
ORTHOMCL16227	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16228	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16229	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16230	0	1	0	0	0	no	yes	no	no	no	3	0.75	4
ORTHOMCL16231	1	0	0	0	0	yes	no	no	no	no	1	0.17	6
ORTHOMCL16232	1	0	0	0	0	yes	no	no	no	no	5	0.71	7
ORTHOMCL16233	0	1	0	0	0	no	yes	no	no	no	3	1.00	3
ORTHOMCL16234	0	1	0	0	0	no	yes	no	no	no	2	0.25	8
ORTHOMCL16236	1	0	0	0	1	yes	no	no	no	yes	2	0.15	13
ORTHOMCL16237	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16238	1	0	0	0	0	yes	no	no	no	no	2	0.22	9
ORTHOMCL16240	0	1	0	0	0	no	yes	no	no	no	3	0.30	10
ORTHOMCL16241	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16242	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16243	0	0	1	0	0	no	no	yes	no	no	1	0.12	8
ORTHOMCL16244	0	1	0	0	0	no	yes	no	no	no	4	0.50	8
ORTHOMCL16245	1	0	0	0	0	yes	no	no	no	no	2	0.25	8
ORTHOMCL16246	0	1	0	0	0	no	yes	no	no	no	1	0.08	12
ORTHOMCL16247	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16248	1	0	0	1	0	yes	no	no	yes	no	3	0.21	14
ORTHOMCL16249	0	1	0	0	0	no	yes	no	no	no	1	0.11	9
ORTHOMCL16250	0	0	0	1	1	no	no	no	yes	yes	3	0.27	11
ORTHOMCL16251	1	1	0	0	0	yes	yes	no	no	no	5	0.56	9
ORTHOMCL16252	0	1	0	0	0	no	yes	no	no	no	10	2.50	4
ORTHOMCL16253	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16254	0	0	1	0	0	no	no	yes	no	no	3	0.38	8
ORTHOMCL16255	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16256	0	1	0	0	0	no	yes	no	no	no	3	0.50	6
ORTHOMCL16258	0	0	0	1	0	no	no	no	yes	no	2	0.22	9
ORTHOMCL16259	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16260	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16261	1	0	0	0	1	yes	no	no	no	yes	4	0.44	9
ORTHOMCL16262	0	0	0	0	1	no	no	no	no	yes	3	0.60	5
ORTHOMCL16264	1	0	0	0	0	yes	no	no	no	no	2	0.25	8
ORTHOMCL16265	0	1	0	0	0	no	yes	no	no	no	1	0.08	13
ORTHOMCL16266	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16267	0	1	0	0	0	no	yes	no	no	no	2	0.29	7
ORTHOMCL16268	1	0	0	0	0	yes	no	no	no	no	1	0.09	11
ORTHOMCL16270	0	1	0	0	0	no	yes	no	no	no	10	2.50	4
ORTHOMCL16272	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16273	1	0	0	0	0	yes	no	no	no	no	2	0.25	8
ORTHOMCL16274	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16275	0	1	0	0	0	no	yes	no	no	no	2	0.40	5
ORTHOMCL16276	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16277	0	1	0	0	0	no	yes	no	no	no	4	0.50	8
ORTHOMCL16278	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16279	0	0	1	0	0	no	no	yes	no	no	2	0.22	9
ORTHOMCL16280	0	0	0	1	0	no	no	no	yes	no	4	0.44	9
ORTHOMCL16281	0	1	0	0	0	no	yes	no	no	no	2	0.22	9
ORTHOMCL16282	0	1	0	0	0	no	yes	no	no	no	1	0.11	9
ORTHOMCL16283	0	0	1	0	0	no	no	yes	no	no	1	0.10	10
ORTHOMCL16284	0	1	0	0	0	no	yes	no	no	no	15	15.00	1
ORTHOMCL16285	0	1	1	1	0	no	yes	yes	yes	no	5	0.50	10
ORTHOMCL16286	0	0	0	1	0	no	no	no	yes	no	4	0.44	9
ORTHOMCL16287	0	1	0	0	0	no	yes	no	no	no	1	0.12	8
ORTHOMCL16288	0	1	0	0	1	no	yes	no	no	yes	4	0.50	8
ORTHOMCL16290	1	0	1	0	1	yes	no	yes	no	yes	4	0.31	13
ORTHOMCL16292	1	0	0	0	0	yes	no	no	no	no	2	0.22	9
ORTHOMCL16293	0	0	1	0	0	no	no	yes	no	no	2	0.17	12
ORTHOMCL16295	1	0	0	0	0	yes	no	no	no	no	1	0.09	11
ORTHOMCL16296	0	0	0	1	0	no	no	no	yes	no	2	0.15	13
ORTHOMCL16297	1	1	0	0	0	yes	yes	no	no	no	2	0.20	10
ORTHOMCL16299	0	0	1	0	0	no	no	yes	no	no	1	0.12	8
ORTHOMCL16300	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16301	0	1	0	0	0	no	yes	no	no	no	1	0.11	9
ORTHOMCL16302	0	0	0	1	0	no	no	no	yes	no	3	0.27	11
ORTHOMCL16303	0	1	0	0	0	no	yes	no	no	no	2	0.25	8
ORTHOMCL16304	1	0	1	0	1	yes	no	yes	no	yes	3	0.20	15
ORTHOMCL16307	0	1	0	0	0	no	yes	no	no	no	2	0.15	13
ORTHOMCL16308	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16309	1	0	0	0	0	yes	no	no	no	no	1	0.09	11
ORTHOMCL16310	0	1	0	0	0	no	yes	no	no	no	2	0.15	13
ORTHOMCL16311	1	0	0	0	0	yes	no	no	no	no	1	0.08	12
ORTHOMCL16312	0	0	0	1	0	no	no	no	yes	no	3	0.27	11
ORTHOMCL16313	0	0	1	0	0	no	no	yes	no	no	2	0.18	11
ORTHOMCL16314	0	1	0	0	0	no	yes	no	no	no	4	0.40	10
ORTHOMCL16315	0	0	0	1	0	no	no	no	yes	no	1	0.07	14
ORTHOMCL16317	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16318	0	0	0	1	0	no	no	no	yes	no	2	0.20	10
ORTHOMCL16319	0	0	0	1	0	no	no	no	yes	no	5	0.62	8
ORTHOMCL16320	0	1	0	0	1	no	yes	no	no	yes	3	0.27	11
ORTHOMCL16321	1	0	0	0	0	yes	no	no	no	no	1	0.10	10
ORTHOMCL16322	0	0	1	0	0	no	no	yes	no	no	2	0.22	9
ORTHOMCL16325	0	1	0	0	0	no	yes	no	no	no	4	1.00	4
ORTHOMCL16327	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16328	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16331	0	1	0	0	0	no	yes	no	no	no	2	0.17	12
ORTHOMCL16336	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16337	0	0	1	0	1	no	no	yes	no	yes	4	0.31	13
ORTHOMCL16338	0	0	1	0	0	no	no	yes	no	no	4	0.80	5
ORTHOMCL16339	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16341	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16342	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16344	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16345	0	0	1	0	0	no	no	yes	no	no	1	0.11	9
ORTHOMCL16346	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16347	0	1	0	0	0	no	yes	no	no	no	2	0.18	11
ORTHOMCL16349	1	0	0	0	0	yes	no	no	no	no	1	0.08	12
ORTHOMCL16350	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16351	0	0	0	1	1	no	no	no	yes	yes	3	0.30	10
ORTHOMCL16352	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16353	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16355	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL16357	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16359	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16360	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16361	0	0	0	1	0	no	no	no	yes	no	2	0.18	11
ORTHOMCL16362	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16364	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16365	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16366	1	1	0	0	0	yes	yes	no	no	no	3	0.27	11
ORTHOMCL16367	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16368	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16369	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16371	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL16372	0	0	0	0	1	no	no	no	no	yes	3	0.50	6
ORTHOMCL16373	0	0	0	1	0	no	no	no	yes	no	1	0.07	15
ORTHOMCL16375	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16376	0	0	0	1	0	no	no	no	yes	no	1	0.10	10
ORTHOMCL16377	1	0	0	0	0	yes	no	no	no	no	1	0.08	12
ORTHOMCL16378	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16379	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16380	0	0	0	1	0	no	no	no	yes	no	2	0.18	11
ORTHOMCL16381	0	0	0	1	0	no	no	no	yes	no	2	0.18	11
ORTHOMCL16383	0	1	0	0	1	no	yes	no	no	yes	4	0.31	13
ORTHOMCL16385	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16386	1	0	0	0	0	yes	no	no	no	no	2	0.33	6
ORTHOMCL16388	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16389	0	1	0	0	0	no	yes	no	no	no	5	0.56	9
ORTHOMCL16390	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16391	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16392	0	0	1	0	0	no	no	yes	no	no	2	0.18	11
ORTHOMCL16393	0	0	1	0	0	no	no	yes	no	no	1	0.11	9
ORTHOMCL16394	0	0	1	0	0	no	no	yes	no	no	2	0.17	12
ORTHOMCL16396	0	0	1	0	1	no	no	yes	no	yes	2	0.17	12
ORTHOMCL16398	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16399	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16400	0	1	0	1	0	no	yes	no	yes	no	3	0.30	10
ORTHOMCL16401	0	0	0	1	1	no	no	no	yes	yes	3	0.23	13
ORTHOMCL16402	0	1	0	0	0	no	yes	no	no	no	1	0.17	6
ORTHOMCL16403	0	0	0	1	0	no	no	no	yes	no	1	0.10	10
ORTHOMCL16404	0	1	0	0	0	no	yes	no	no	no	2	0.17	12
ORTHOMCL16405	0	0	0	1	0	no	no	no	yes	no	2	0.15	13
ORTHOMCL16406	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16407	0	0	0	1	0	no	no	no	yes	no	3	0.25	12
ORTHOMCL16408	0	0	1	0	0	no	no	yes	no	no	2	0.29	7
ORTHOMCL16409	1	0	0	0	0	yes	no	no	no	no	15	15.00	1
ORTHOMCL16410	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16411	1	0	0	0	0	yes	no	no	no	no	2	0.50	4
ORTHOMCL16412	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16415	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16417	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16418	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16419	0	0	1	0	0	no	no	yes	no	no	2	0.15	13
ORTHOMCL16420	0	0	1	0	0	no	no	yes	no	no	4	0.67	6
ORTHOMCL16421	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16422	0	0	1	0	0	no	no	yes	no	no	3	0.33	9
ORTHOMCL16423	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16424	0	1	0	0	0	no	yes	no	no	no	2	0.17	12
ORTHOMCL16425	0	0	0	1	0	no	no	no	yes	no	3	0.43	7
ORTHOMCL16427	0	1	0	0	0	no	yes	no	no	no	2	0.40	5
ORTHOMCL16428	0	0	1	0	1	no	no	yes	no	yes	3	0.27	11
ORTHOMCL16429	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16430	0	0	0	0	1	no	no	no	no	yes	1	0.14	7
ORTHOMCL16431	0	0	0	1	0	no	no	no	yes	no	6	1.50	4
ORTHOMCL16433	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16434	0	0	1	0	0	no	no	yes	no	no	2	0.15	13
ORTHOMCL16435	0	0	1	0	1	no	no	yes	no	yes	12	4.00	3
ORTHOMCL16436	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16437	0	0	0	1	1	no	no	no	yes	yes	4	0.36	11
ORTHOMCL16438	0	0	0	0	1	no	no	no	no	yes	1	0.08	13
ORTHOMCL16439	0	1	0	0	0	no	yes	no	no	no	1	0.10	10
ORTHOMCL16440	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16441	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16443	0	1	0	0	0	no	yes	no	no	no	1	0.11	9
ORTHOMCL16445	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16447	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16448	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16450	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16451	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16454	0	0	0	0	1	no	no	no	no	yes	1	0.17	6
ORTHOMCL16455	0	0	0	1	0	no	no	no	yes	no	4	0.44	9
ORTHOMCL16456	0	0	0	1	0	no	no	no	yes	no	1	0.10	10
ORTHOMCL16457	1	0	0	0	0	yes	no	no	no	no	1	0.12	8
ORTHOMCL16458	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16459	0	1	0	0	0	no	yes	no	no	no	1	0.11	9
ORTHOMCL16460	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16461	0	0	0	1	1	no	no	no	yes	yes	2	0.15	13
ORTHOMCL16462	0	1	0	0	0	no	yes	no	no	no	3	0.38	8
ORTHOMCL16463	0	0	0	1	1	no	no	no	yes	yes	3	0.23	13
ORTHOMCL16465	0	0	1	1	0	no	no	yes	yes	no	3	0.27	11
ORTHOMCL16466	0	0	0	1	0	no	no	no	yes	no	1	0.10	10
ORTHOMCL16467	0	1	0	0	0	no	yes	no	no	no	1	0.20	5
ORTHOMCL16468	0	1	0	0	0	no	yes	no	no	no	4	0.44	9
ORTHOMCL16469	0	1	0	0	0	no	yes	no	no	no	2	0.20	10
ORTHOMCL16470	1	0	0	0	1	yes	no	no	no	yes	6	0.86	7
ORTHOMCL16471	0	0	0	0	1	no	no	no	no	yes	1	0.09	11
ORTHOMCL16472	0	1	0	0	0	no	yes	no	no	no	2	0.50	4
ORTHOMCL16473	0	0	0	1	1	no	no	no	yes	yes	2	0.15	13
ORTHOMCL16474	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16475	0	0	1	0	0	no	no	yes	no	no	1	0.08	13
ORTHOMCL16476	0	0	1	0	1	no	no	yes	no	yes	2	0.14	14
ORTHOMCL16477	1	0	0	0	1	yes	no	no	no	yes	3	0.25	12
ORTHOMCL16479	0	0	1	0	0	no	no	yes	no	no	2	0.29	7
ORTHOMCL16480	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16481	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16483	0	1	0	0	1	no	yes	no	no	yes	4	0.40	10
ORTHOMCL16484	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL16485	0	0	0	0	1	no	no	no	no	yes	2	0.18	11
ORTHOMCL16486	0	0	1	0	0	no	no	yes	no	no	1	0.08	12
ORTHOMCL16487	0	0	0	1	0	no	no	no	yes	no	2	0.15	13
ORTHOMCL16488	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16489	0	1	0	0	0	no	yes	no	no	no	3	0.33	9
ORTHOMCL16490	1	0	0	1	0	yes	no	no	yes	no	2	0.14	14
ORTHOMCL16491	0	1	0	0	0	no	yes	no	no	no	1	0.09	11
ORTHOMCL16492	0	1	0	0	0	no	yes	no	no	no	3	0.38	8
ORTHOMCL16493	0	0	1	0	0	no	no	yes	no	no	1	0.11	9
ORTHOMCL16495	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16496	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16497	0	0	1	0	1	no	no	yes	no	yes	3	0.30	10
ORTHOMCL16498	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16499	0	1	0	0	0	no	yes	no	no	no	2	0.25	8
ORTHOMCL16500	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16501	0	0	0	0	1	no	no	no	no	yes	2	0.22	9
ORTHOMCL16502	0	0	0	1	0	no	no	no	yes	no	2	0.17	12
ORTHOMCL16503	0	0	1	0	0	no	no	yes	no	no	1	0.11	9
ORTHOMCL16504	0	0	1	0	0	no	no	yes	no	no	1	0.14	7
ORTHOMCL16507	1	0	0	0	0	yes	no	no	no	no	4	0.57	7
ORTHOMCL16510	1	0	1	0	0	yes	no	yes	no	no	2	0.14	14
ORTHOMCL16511	1	0	0	0	0	yes	no	no	no	no	1	0.14	7
ORTHOMCL16512	0	0	0	1	0	no	no	no	yes	no	1	0.07	14
ORTHOMCL16514	1	0	0	0	0	yes	no	no	no	no	2	0.29	7
ORTHOMCL16515	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16516	0	1	0	0	0	no	yes	no	no	no	1	0.14	7
ORTHOMCL16517	0	0	0	0	1	no	no	no	no	yes	2	0.29	7
ORTHOMCL16518	0	1	0	0	0	no	yes	no	no	no	1	0.20	5
ORTHOMCL16519	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16521	0	1	0	0	0	no	yes	no	no	no	1	0.14	7
ORTHOMCL16522	0	0	1	0	0	no	no	yes	no	no	1	0.12	8
ORTHOMCL16523	0	0	1	0	0	no	no	yes	no	no	2	0.22	9
ORTHOMCL16525	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16526	0	0	0	1	0	no	no	no	yes	no	1	0.08	12
ORTHOMCL16527	1	0	0	1	1	yes	no	no	yes	yes	4	0.33	12
ORTHOMCL16528	0	0	1	0	0	no	no	yes	no	no	3	0.50	6
ORTHOMCL16529	0	1	0	0	0	no	yes	no	no	no	1	0.08	12
ORTHOMCL16530	0	0	0	1	0	no	no	no	yes	no	2	0.25	8
ORTHOMCL16533	0	0	0	1	0	no	no	no	yes	no	2	0.18	11
ORTHOMCL16534	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16537	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16538	1	0	0	0	0	yes	no	no	no	no	1	0.11	9
ORTHOMCL16539	0	0	1	0	0	no	no	yes	no	no	1	0.09	11
ORTHOMCL16540	1	0	0	0	0	yes	no	no	no	no	1	0.09	11
ORTHOMCL16541	0	0	0	1	0	no	no	no	yes	no	1	0.08	13
ORTHOMCL16542	1	0	0	0	0	yes	no	no	no	no	1	0.08	12
ORTHOMCL16543	0	0	0	1	0	no	no	no	yes	no	1	0.09	11
ORTHOMCL16544	0	0	0	1	0	no	no	no	yes	no	1	0.10	10
ORTHOMCL16545	0	0	1	0	0	no	no	yes	no	no	1	0.14	7
ORTHOMCL16547	0	0	1	0	0	no	no	yes	no	no	2	0.29	7
