OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL29753	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29754	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29755	1	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29756	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29757	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29758	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29759	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29760	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29761	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29762	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29763	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29764	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29765	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29766	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29767	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29768	0	1	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29769	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29770	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29771	1	0	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29772	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29773	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29774	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29775	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29776	1	0	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29777	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29778	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29779	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29780	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29781	0	0	1	0	1	no	no	no	no	yes	6	1.50	4
ORTHOMCL29782	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29783	1	0	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29784	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29785	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29786	0	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29787	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29788	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29789	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29790	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29791	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29792	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29793	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29794	1	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29795	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29796	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29797	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29798	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29799	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29800	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29801	0	1	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29802	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29803	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29804	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29805	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29806	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29807	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29808	0	1	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29809	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29810	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29811	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29812	1	0	1	0	1	no	no	no	no	yes	6	1.00	6
ORTHOMCL29813	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29814	1	0	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29815	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29816	1	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29817	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29818	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29819	0	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29820	1	0	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29821	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29822	1	0	0	0	1	no	no	no	no	yes	6	2.00	3
ORTHOMCL29823	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29824	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29825	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29826	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29827	0	1	0	0	1	no	no	no	no	yes	6	3.00	2
ORTHOMCL29828	1	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29829	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29830	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29831	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29832	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29833	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29834	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29835	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29836	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29837	0	0	0	0	1	no	no	no	no	yes	6	6.00	1
ORTHOMCL29838	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29839	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29840	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29841	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29842	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29843	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29844	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29845	1	0	0	0	1	no	no	no	no	yes	6	2.00	3
ORTHOMCL29846	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29847	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29848	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29849	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29850	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29851	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29852	1	0	0	1	1	no	no	no	no	yes	6	1.00	6
ORTHOMCL29853	0	1	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29854	1	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29855	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29856	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29857	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29858	0	1	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29859	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29860	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29861	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29862	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29863	0	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29864	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29865	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29866	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29867	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29868	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29869	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29870	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29871	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29872	0	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29873	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29874	0	1	0	0	1	no	no	no	no	yes	6	1.50	4
ORTHOMCL29875	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29876	0	0	0	1	1	no	no	no	no	yes	6	3.00	2
ORTHOMCL29877	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29878	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29879	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29880	1	1	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29881	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29882	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29883	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29884	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29885	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29886	0	1	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29887	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29888	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29889	0	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29890	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29891	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29892	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29893	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29894	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29895	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29896	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29897	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29898	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29899	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29900	0	1	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29901	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29902	1	0	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29903	1	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29904	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29905	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29906	0	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29907	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29908	0	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29909	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29910	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29911	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29912	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29913	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29914	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29915	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29916	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29917	1	0	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29918	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29919	0	1	0	0	1	no	no	no	no	yes	6	2.00	3
ORTHOMCL29920	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29921	1	0	0	0	1	no	no	no	no	yes	6	1.00	6
ORTHOMCL29922	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29923	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29924	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29925	0	0	1	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29926	1	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29927	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29928	1	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29929	1	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29930	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29931	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29932	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29933	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29934	1	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29935	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29936	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29937	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29938	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29939	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29940	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29941	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29942	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29943	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29944	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29945	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29946	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29947	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29948	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29949	0	0	1	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29950	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29951	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29952	1	1	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29953	0	1	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29954	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29955	1	0	0	0	1	no	no	no	no	yes	6	2.00	3
ORTHOMCL29956	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29957	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29958	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29959	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29960	0	1	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29961	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29962	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29963	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29964	1	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29965	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29966	0	1	1	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29967	1	1	0	0	1	no	no	no	no	yes	6	1.20	5
ORTHOMCL29968	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29969	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29970	0	0	0	0	1	no	no	no	no	yes	6	6.00	1
ORTHOMCL29971	1	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL29972	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29973	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29974	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29975	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29976	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29977	1	0	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29978	1	1	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29979	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29980	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29981	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29982	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29983	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29984	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29985	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29986	0	1	0	0	1	no	no	no	no	yes	6	1.50	4
ORTHOMCL29987	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29988	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29989	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29990	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29991	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29992	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29993	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL29994	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL29995	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29996	1	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL29997	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL29998	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL29999	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30000	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30001	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30002	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30003	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30004	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30005	1	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30006	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30007	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30008	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30009	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30010	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30011	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30012	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30013	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30014	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30015	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30016	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30017	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30018	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30019	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30020	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30021	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30022	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30023	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30024	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30025	0	1	0	0	1	no	no	no	no	yes	6	2.00	3
ORTHOMCL30026	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30027	0	1	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30028	1	1	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30029	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30030	0	1	1	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30031	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30032	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30033	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30034	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30035	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30036	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30037	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30038	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30039	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30040	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30041	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30042	0	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30043	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30044	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30045	0	0	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30046	1	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30047	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30048	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30049	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30050	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30051	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30052	1	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30053	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30054	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30055	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30056	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30057	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30058	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30059	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30060	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30061	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30062	1	0	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30063	0	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30064	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30065	0	0	1	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30066	1	1	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30067	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30068	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30069	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30070	1	0	1	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30071	0	1	1	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30072	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30073	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30074	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30075	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30076	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30077	0	0	1	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30078	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30079	0	1	0	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30080	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30081	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30082	0	0	1	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30083	0	0	0	1	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30084	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30085	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30086	0	0	0	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30087	1	0	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30088	0	0	0	1	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30089	0	1	0	0	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30090	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30091	0	0	0	1	0	no	no	no	no	no	6	6.00	1
ORTHOMCL30092	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30093	0	0	1	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30094	0	1	0	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30095	0	1	0	1	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30096	0	1	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30097	1	0	0	0	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30098	0	0	1	0	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30099	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30100	0	1	0	0	0	no	no	no	no	no	6	1.50	4
ORTHOMCL30101	0	0	0	0	1	no	no	no	no	yes	6	6.00	1
ORTHOMCL30102	0	0	1	1	0	no	no	no	no	no	6	1.00	6
ORTHOMCL30103	0	0	1	0	0	no	no	no	no	no	6	2.00	3
ORTHOMCL30104	0	1	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30105	0	0	0	1	0	no	no	no	no	no	6	3.00	2
ORTHOMCL30106	1	0	0	0	0	no	no	no	no	no	6	1.20	5
ORTHOMCL30107	0	1	0	0	0	no	no	no	no	no	6	1.20	5
